brand_name,product_name,product_id,beauty_point_earned,price_range,price_by_combinations,url,active_date,default_category,categories,rating_types_str,average_rating,total_reviews,average_rating_by_types,total_recommended_count,total_repurchase_maybe_count,total_repurchase_no_count,total_repurchase_yes_count,total_in_wishlist,brand_name_clean,category_clean,price_numeric,log_reviews,log_wishlist,log_price,review_wishlist_ratio,popularity_score,brand_limited,category_limited,brand_encoded,category_encoded,price_tier,brand_encoded_scaled,category_encoded_scaled,log_reviews_scaled,log_wishlist_scaled,log_price_scaled,review_wishlist_ratio_scaled,popularity_score_scaled,average_rating_scaled
Unknown,MULTI EYE COLOR PALETTE,97802,130,Rp 555.000 - Rp 687.000,,https://www.sociolla.com/eyeshadow/69460-phan-mat-3ce-multi-eye-color-palette,2022-10-03T03:30:06.681Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.92,5,"""star_long_wear"": 5; ""star_packaging"": 4.8; ""star_pigmentation"": 4.8; ""star_texture"": 5; ""star_value_for_money"": 5",5,0,0,5,717,Unknown,Eyeshadow,1000,1.791759469228055,6.576469569048224,6.90875477931522,0.27245005096060476,4.478468711482884,Other,Eyeshadow,35,12,Budget,0.38382084800833954,-0.7526143786366958,-0.8485605220241553,0.8120124644961355,2.6645352591003757e-15,-0.7662051984348799,0.03471722348773348,1.070266546156413
Unknown,VELVET LIP TINT,97810,50,Rp 264.000,,https://www.sociolla.com/lip-cream/69468-son-kem-li-3ce-velvet-lip-tint,2022-10-03T03:02:40.340Z,Lip Cream,Makeup; Lips; Lip Cream,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.576190476190476,42,"""star_long_wear"": 4.309523809523809; ""star_packaging"": 4.785714285714286; ""star_pigmentation"": 4.690476190476191; ""star_texture"": 4.761904761904762; ""star_value_for_money"": 4.333333333333333",42,10,2,30,682,Unknown,Lip Cream,1000,3.7612001156935624,6.52649485957079,6.90875477931522,0.5762971084207542,4.916784683055496,Other,Lip Cream,35,21,Budget,0.38382084800833954,0.37590862279244636,0.20041172023029682,0.7816058085984691,2.6645352591003757e-15,-0.16802467795194903,0.4884042669075657,-0.2543375401309414
Unknown,MINI MULTI EYE COLOR PALETTE,97833,80,Rp 423.000,,https://www.sociolla.com/eyeshadow/69491-phan-mat-3ce-mini-multi-eye-color-palette,2022-10-03T03:27:01.334Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.883333333333334,6,"""star_long_wear"": 4.916666666666667; ""star_packaging"": 5; ""star_pigmentation"": 4.833333333333333; ""star_texture"": 4.916666666666667; ""star_value_for_money"": 4.75",12,1,0,11,257,Unknown,Eyeshadow,1000,1.9459101490553132,5.552959584921617,6.90875477931522,0.3504275727738401,4.202994253526413,Other,Eyeshadow,35,12,Budget,0.38382084800833954,-0.7526143786366958,-0.766456100876128,0.18926715550706147,2.6645352591003757e-15,-0.6126916677325863,-0.2504177030802977,0.9289999053750766
Unknown,FACE BLUSH,97801,60,Rp 300.000,,https://www.sociolla.com/blush/69459-phan-ma-hong-3ce-face-blush,2022-10-03T03:22:26.610Z,Blush,Makeup; Face; Blush,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.858823529411765,13,"""star_long_wear"": 4.9411764705882355; ""star_packaging"": 5; ""star_pigmentation"": 4.705882352941177; ""star_texture"": 4.882352941176471; ""star_value_for_money"": 4.764705882352941",17,2,0,15,387,Unknown,Blush,1000,2.6390573296152584,5.961005339623274,6.90875477931522,0.4427201754162567,4.523548212536266,Other,Other,35,23,Budget,0.38382084800833954,0.6266915119989224,-0.3972689646660541,0.43753887100986794,2.6645352591003757e-15,-0.4309961872930374,0.08137759381001831,0.8345703326602786
Unknown,BLUR WATER TINT,97817,50,Rp 264.000,,https://www.sociolla.com/lip-tint/69475-blur-water-tint,2022-09-30T17:10:51.736Z,Lip Tint,Makeup; Lips; Lip Tint,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.729629629629629,51,"""star_long_wear"": 4.703703703703703; ""star_packaging"": 4.777777777777778; ""star_pigmentation"": 4.7592592592592595; ""star_texture"": 4.777777777777778; ""star_value_for_money"": 4.62962962962963",53,3,3,48,1050,Unknown,Lip Tint,1000,3.9512437185814275,6.957497370876951,6.90875477931522,0.5679116366066835,5.164474178689366,Other,Lip Tint,35,22,Budget,0.38382084800833954,0.5013000673956843,0.30163358980284094,1.0438453531471825,2.6645352591003757e-15,-0.1845330685092399,0.744779854949909,0.33682156270582786
Unknown,CLOUD LIP TINT,97818,50,Rp 264.000,,https://www.sociolla.com/lip-cream/69476-son-kem-li-3ce-cloud-lip-tint,2022-10-03T03:23:16.816Z,Lip Cream,Makeup; Lips; Lip Cream,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.768421052631579,17,"""star_long_wear"": 4.842105263157895; ""star_packaging"": 4.7894736842105265; ""star_pigmentation"": 4.684210526315789; ""star_texture"": 4.7894736842105265; ""star_value_for_money"": 4.7368421052631575",19,0,0,19,213,Unknown,Lip Cream,1000,2.8903717578961645,5.365976015021851,6.90875477931522,0.5386479085640107,4.3842727529280365,Other,Lip Cream,35,21,Budget,0.38382084800833954,0.37590862279244636,-0.26341275538255443,0.07549870886853198,2.6645352591003757e-15,-0.2421442634905598,-0.06278204350342138,0.4862743086680107
Unknown,NEW TAKE EYESHADOW PALETTE,98428,170,Rp 880.000,,https://www.sociolla.com/eyeshadow/70086-new-take-eyeshadow-palette,2022-12-11T15:01:17.357Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,1,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",5,0,0,5,445,Unknown,Eyeshadow,1000,0.6931471805599453,6.100318952020064,6.90875477931522,0.11362474421610627,4.038039839774003,Other,Eyeshadow,35,12,Budget,0.38382084800833954,-0.7526143786366958,-1.4337082886657562,0.5223029670557466,2.6645352591003757e-15,-1.0788829167858158,-0.42115681624990464,1.378484671497515
Unknown,SUPER SLIM EYE BROW PENCIL,98369,40,Rp 212.000,,https://www.sociolla.com/default-category/70027-super-slim-eye-brow-pencil,2022-09-30T17:17:39.698Z,Eyebrows,Makeup; Eyes; Eyebrows,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,1,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",4,0,0,4,103,Unknown,Eyebrows,1000,0.6931471805599453,4.6443908991413725,6.90875477931522,0.14924393652741208,3.6012614239103953,Other,Eyebrows,35,10,Budget,0.38382084800833954,-1.003397267843172,-1.4337082886657562,-0.3635431694912201,2.6645352591003757e-15,-1.0087597858459911,-0.8732523842297497,1.378484671497515
Unknown,VELVET FIT FOUNDATION,98368,110,Rp 564.000,,https://www.sociolla.com/foundation/70026-velvet-fit-foundation,2022-09-30T17:16:34.037Z,Foundation,Makeup; Face; Foundation,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,1,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",2,0,0,2,195,Unknown,Foundation,1000,0.6931471805599453,5.278114659230517,6.90875477931522,0.13132476751859679,3.7913785519371386,Other,Other,35,23,Budget,0.38382084800833954,0.6266915119989224,-1.4337082886657562,0.02204026878583584,2.6645352591003757e-15,-1.0440370662446026,-0.6764681388177984,1.378484671497515
Unknown,LIQUID PRIMER EYE SHADOW,98363,50,Rp 264.000,,https://www.sociolla.com/eyeshadow/70021-liquid-primer-eye-shadow,2022-09-30T17:09:43.152Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.975,2,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 4.875; ""star_value_for_money"": 5",8,0,0,8,335,Unknown,Eyeshadow,1000,1.0986122886681098,5.817111159963204,6.90875477931522,0.18885874078346804,4.064717034589394,Other,Eyeshadow,35,12,Budget,0.38382084800833954,-0.7526143786366958,-1.2177476582342295,0.3499877706162495,2.6645352591003757e-15,-0.930770535508015,-0.3935440929464261,1.2821665073284192
Unknown,[ 3CE x TOILETPAPER]   MAKEUP FIX POWDER,98429,110,Rp 581.000,,https://www.sociolla.com/pressed-powder/70087-3ce-x-toiletpaper-makeup-fix-powder,2022-12-11T14:59:10.389Z,Pressed Powder,Makeup; Face; Pressed Powder,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,3,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",4,0,0,4,109,Unknown,Pressed Powder,1000,1.3862943611198906,4.700480365792417,6.90875477931522,0.29492610398047825,3.826032418073692,Other,Other,35,23,Budget,0.38382084800833954,0.6266915119989224,-1.0645211524556824,-0.3294160453963407,2.6645352591003757e-15,-0.7219568281981755,-0.6405990145097076,1.378484671497515
Unknown,SOFT MATTE LIPSTICK,98409,60,Rp 317.000,,https://www.sociolla.com/lipstick/70067-soft-matte-lipstick,2022-09-30T17:10:12.816Z,Lipstick,Makeup; Lips; Lipstick,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.844444444444445,4,"""star_long_wear"": 4.777777777777778; ""star_packaging"": 4.888888888888889; ""star_pigmentation"": 4.888888888888889; ""star_texture"": 4.888888888888889; ""star_value_for_money"": 4.777777777777778",9,0,0,9,243,Unknown,Lipstick,1000,1.6094379124341003,5.497168225293202,6.90875477931522,0.29277581592443586,4.069759619095969,Other,Other,35,23,Budget,0.38382084800833954,0.6266915119989224,-0.9456694410386521,0.15532141190948828,2.6645352591003757e-15,-0.726190077778749,-0.3883246727008572,0.7791716500009305
Unknown,EYEBROW MASCARA,97803,50,Rp 219.000 - Rp 264.000,,https://www.sociolla.com/mascara/69461-chuot-long-may-3ce-eyebrow-mascara,2022-10-03T03:33:20.771Z,Mascara,Makeup; Eyes; Mascara,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.7333333333333325,5,"""star_long_wear"": 4.777777777777778; ""star_packaging"": 4.777777777777778; ""star_pigmentation"": 4.777777777777778; ""star_texture"": 4.777777777777778; ""star_value_for_money"": 4.555555555555555",9,0,1,8,28,Unknown,Mascara,1000,1.791759469228055,3.367295829986474,6.90875477931522,0.5321063428024535,3.441049923097692,Other,Other,35,23,Budget,0.38382084800833954,0.6266915119989224,-0.8485605220241553,-1.1405800091737845,2.6645352591003757e-15,-0.2550225755095426,-1.039082257744929,0.35109092036050615
Unknown,EYE SWITCH,98312,50,Rp 264.000,,https://www.sociolla.com/eyeshadow/69970-eye-switch,2022-09-30T17:01:17.844Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,2,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",6,0,0,6,285,Unknown,Eyeshadow,1000,1.0986122886681098,5.655991810819852,6.90875477931522,0.19423866324673175,4.026381229846389,Other,Eyeshadow,35,12,Budget,0.38382084800833954,-0.7526143786366958,-1.2177476582342295,0.25195617305248447,2.6645352591003757e-15,-0.9201791384869825,-0.43322427582585127,1.378484671497515
Unknown,SYRUP LAYERING TINT,98430,50,Rp 264.000,,https://www.sociolla.com/lip-tint/70088-syrup-layering-tint,2022-12-11T14:54:04.189Z,Lip Tint,Makeup; Lips; Lip Tint,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.876923076923077,5,"""star_long_wear"": 4.769230769230769; ""star_packaging"": 4.923076923076923; ""star_pigmentation"": 4.923076923076923; ""star_texture"": 4.846153846153846; ""star_value_for_money"": 4.923076923076923",12,0,1,12,395,Unknown,Lip Tint,1000,1.791759469228055,5.981414211254481,6.90875477931522,0.2995544876087539,4.282721334913992,Other,Lip Tint,35,22,Budget,0.38382084800833954,0.5013000673956843,-0.8485605220241553,0.4499564626965184,2.6645352591003757e-15,-0.7128449778123289,-0.16789471468576908,0.904302940203514
Unknown,NEW TAKE FACE BLUSHER,98431,70,Rp 352.000,,https://www.sociolla.com/blush/70089-new-take-face-blusher,2022-12-11T15:00:16.328Z,Blush,Makeup; Face; Blush,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,1,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",6,0,0,6,252,Unknown,Blush,1000,0.6931471805599453,5.53338948872752,6.90875477931522,0.12526629147866908,3.8679610007862397,Other,Other,35,23,Budget,0.38382084800833954,0.6266915119989224,-1.4337082886657562,0.17735990908020952,2.6645352591003757e-15,-1.0559643245869765,-0.597200060423253,1.378484671497515
Unknown,TATTOO LIP TINT,102642,40,Rp 229.000,"""#CANDY JELLY"": 229000; ""#LUZTIC"": 229000; ""#YAY OR NAY"": 229000",https://www.sociolla.com/lip-tint/74300-tattoo-lip-tint,2023-03-13T04:04:51.181Z,Lip Tint,Makeup; Lips; Lip Tint,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,2,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",7,0,0,7,148,Unknown,Lip Tint,1000,1.0986122886681098,5.003946305945459,6.90875477931522,0.21954917608983715,3.8307675783840707,Other,Lip Tint,35,22,Budget,0.38382084800833954,0.5013000673956843,-1.2177476582342295,-0.1447749636295315,2.6645352591003757e-15,-0.870350596875503,-0.6356977993574812,1.378484671497515
Unknown,[ 3CE x TOILETPAPER]   VELVET LIP TINT,98435,60,Rp 317.000,,https://www.sociolla.com/lip-tint/70093-3ce-x-toiletpaper-velvet-lip-tint,2022-12-11T14:58:32.986Z,Lip Tint,Makeup; Lips; Lip Tint,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,4,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",8,0,0,8,388,Unknown,Lip Tint,1000,1.6094379124341003,5.963579343618446,6.90875477931522,0.2698778400854749,4.271905176815764,Other,Lip Tint,35,22,Budget,0.38382084800833954,0.5013000673956843,-0.9456694410386521,0.4391050002496139,2.6645352591003757e-15,-0.7712690830514978,-0.1790901789330344,1.378484671497515
Unknown,[ 3CE x TOILETPAPER]   FACE BLUSH,98434,70,Rp 352.000,,https://www.sociolla.com/blush/70092-3ce-x-toiletpaper-face-blush,2022-12-11T14:57:54.657Z,Blush,Makeup; Face; Blush,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.975,5,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.875",8,0,0,8,27,Unknown,Blush,1000,1.791759469228055,3.332204510175204,6.90875477931522,0.5377099345963751,3.5271891938209774,Other,Other,35,23,Budget,0.38382084800833954,0.6266915119989224,-0.8485605220241553,-1.1619310024592595,2.6645352591003757e-15,-0.24399084301925347,-0.9499222143256268,1.2821665073284192
Unknown,[ 3CE x TOILETPAPER]   MULTI EYE COLOR PALETTE,98432,150,Rp 775.000,,https://www.sociolla.com/eyeshadow/70090-3ce-x-toiletpaper-multi-eye-color-palette,2023-05-25T03:07:45.473Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,1,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",1,0,0,1,327,Unknown,Eyeshadow,1000,0.6931471805599453,5.793013608384144,6.90875477931522,0.1196522617445199,3.9458482366832266,Other,Eyeshadow,35,12,Budget,0.38382084800833954,-0.7526143786366958,-1.4337082886657562,0.3353258352793046,2.6645352591003757e-15,-1.0670166061408974,-0.516581438091365,1.378484671497515
Unknown,SUPER SLIM PEN EYE LINER,98370,40,Rp 229.000,,https://www.sociolla.com/eyeliner/70028-super-slim-pen-eye-liner,2022-09-30T17:17:21.273Z,Eyeliner,Makeup; Eyes; Eyeliner,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.971428571428572,4,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.857142857142857",7,0,0,7,144,Unknown,Eyeliner,1000,1.6094379124341003,4.976733742420574,6.90875477931522,0.3233924087028423,3.964422925027831,Other,Eyeliner,35,11,Budget,0.38382084800833954,-0.8780058232399338,-0.9456694410386521,-0.16133219955639963,2.6645352591003757e-15,-0.6659155121578426,-0.49735536378868045,1.2684067695899823
Abib,Heartleaf Essence Calming Pump,91887,70,Rp 380.000,"""50ml"": 380000",https://www.sociolla.com/essence/63545-heartleaf-essence-calming-pump,,Essence,Skincare; Treatment; Essence,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.775,8,"""star_effectiveness"": 4.6; ""star_packaging"": 4.8; ""star_texture"": 5; ""star_value_for_money"": 4.7",8,4,0,6,328,Abib,Essence,1000,2.1972245773362196,5.796057750765372,6.90875477931522,0.37908949010145304,4.307984698430477,Other,Essence,35,8,Budget,0.38382084800833954,-1.2541801570496478,-0.6325998915926282,0.33717801592942503,2.6645352591003757e-15,-0.5562652512045314,-0.14174540358603463,0.5116211939756679
Abib,Quick Sunstick Protection Bar,91207,80,Rp 400.000,"""22g"": 400000",https://www.sociolla.com/sunscreen/62865-quick-sunstick-protection-bar,2023-01-03T10:31:35.314Z,Sunscreen,Skincare; Sun Care; Sunscreen,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.666666666666666,17,"""star_effectiveness"": 4.833333333333333; ""star_packaging"": 4.888888888888889; ""star_texture"": 4.722222222222222; ""star_value_for_money"": 4.222222222222222",17,2,0,16,786,Abib,Sunscreen,1000,2.8903717578961645,6.668228248417403,6.90875477931522,0.4334542325515249,4.734246668560736,Other,Sunscreen,35,28,Budget,0.38382084800833954,1.2536487350151124,-0.26341275538255443,0.8678421955416515,2.6645352591003757e-15,-0.44923795198847905,0.2994649229664226,0.09424248257625567
Abib,Yuja Essence Vitalizing Pump,91209,70,Rp 380.000,"""50ml"": 380000",https://www.sociolla.com/essence/62867-yuja-essence-vitalizing-pump,,Essence,Skincare; Treatment; Essence,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.607142857142858,5,"""star_effectiveness"": 4.285714285714286; ""star_packaging"": 4.857142857142857; ""star_texture"": 4.714285714285714; ""star_value_for_money"": 4.571428571428571",7,2,1,4,303,Abib,Essence,1000,1.791759469228055,5.717027701406222,6.90875477931522,0.3134075192232031,4.095493294047426,Other,Essence,35,8,Budget,0.38382084800833954,-1.2541801570496478,-0.8485605220241553,0.2890929036482949,2.6645352591003757e-15,-0.6855726595260657,-0.3616885570622568,-0.1350864797311074
Abib,Heartleaf Spot Pad Calming Touch,91204,70,Rp 360.000,,https://www.sociolla.com/skin-care-set/62862-heartleaf-spot-pad-calming-touch,2023-03-20T09:13:53.407Z,Skin Care Set,Skincare; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.694444444444445,16,"""star_effectiveness"": 4.5; ""star_packaging"": 4.888888888888889; ""star_texture"": 4.833333333333333; ""star_value_for_money"": 4.555555555555555",16,4,2,12,614,Abib,Skin Care Set,1000,2.833213344056216,6.421622267806518,6.90875477931522,0.44119900328923867,4.654228461336598,Other,Skin Care Set,35,26,Budget,0.38382084800833954,1.0028658458086364,-0.2938567241495252,0.717797037237575,2.6645352591003757e-15,-0.4339909029315231,0.21664059939677455,0.20126266498636344
Abib,Heartleaf Calming Toner Skin Booster,91206,60,Rp 80.000 - Rp 330.000,,https://www.sociolla.com/toner/62864-heartleaf-calming-toner-skin-booster,2023-08-07T09:44:48.438Z,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.575,18,"""star_effectiveness"": 4.55; ""star_packaging"": 4.75; ""star_texture"": 4.65; ""star_value_for_money"": 4.35",18,7,1,12,401,Abib,Toner,1000,2.9444389791664403,5.996452088619021,6.90875477931522,0.49103018512477475,4.5122673203356385,Other,Toner,35,29,Budget,0.38382084800833954,1.3790401796183505,-0.2346152313596125,0.45910612193888706,2.6645352591003757e-15,-0.3358887770270458,0.06970109794499689,-0.25892411937708704
Abib,Heartleaf Sun Essence Calming Drop,91895,70,Rp 390.000,"""50ml"": 390000",https://www.sociolla.com/essence/63553-heartleaf-sun-essence-calming-drop,2023-10-04T11:29:23.435Z,Essence,Skincare; Treatment; Essence,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.84375,6,"""star_effectiveness"": 5; ""star_packaging"": 4.75; ""star_texture"": 4.875; ""star_value_for_money"": 4.75",8,0,0,8,215,Abib,Essence,1000,1.9459101490553132,5.375278407684165,6.90875477931522,0.36201104416723057,4.1338565670218435,Other,Essence,35,8,Budget,0.38382084800833954,-1.2541801570496478,-0.766456100876128,0.08115866478754911,2.6645352591003757e-15,-0.5898874088892825,-0.32197994268248586,0.7764961454406757
Abib,Gummy Sheet Mask Milk Sticker,91194,10,Rp 56.000,"""30ml"": 56000",https://www.sociolla.com/sheet-mask/62852-gummy-sheet-mask-milk-sticker,2023-08-11T07:48:24.187Z,Sheet Mask,Skincare; Face Mask; Sheet Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.916666666666667,5,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.666666666666667",6,0,0,6,259,Abib,Sheet Mask,1000,1.791759469228055,5.560681631015528,6.90875477931522,0.3222193946933143,4.172398996739742,Other,Sheet Mask,35,25,Budget,0.38382084800833954,0.8774744012053984,-0.8485605220241553,0.19396556397924022,2.6645352591003757e-15,-0.6682248125559394,-0.28208588880579955,1.0574241242672018
Abib,Jericho Rose Creme Nutrition Tube,98624,90,Rp 490.000,"""75 ml"": 490000",https://www.sociolla.com/face-cream-lotion/70282-jericho-rose-creme-nutrition-tube,2022-10-06T09:18:38.979Z,Face Cream,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,1,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",3,0,0,3,108,Abib,Face Cream,1000,0.6931471805599453,4.6913478822291435,6.90875477931522,0.1477501131786861,3.6153485188367265,Other,Face Cream,35,14,Budget,0.38382084800833954,-0.5018314894302198,-1.4337082886657562,-0.33497262167468667,2.6645352591003757e-15,-1.0117006602310183,-0.8586712763942964,1.378484671497515
Abib,Rebalancing Emulsion Skin Booster,91886,80,Rp 430.000,"""200ml"": 430000",https://www.sociolla.com/face-cream-lotion/63544-rebalancing-emulsion-skin-booster,,Face Cream,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.875,2,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.5",4,1,0,3,167,Abib,Face Cream,1000,1.0986122886681098,5.123963979403259,6.90875477931522,0.21440671579351248,3.8167728804214107,Other,Face Cream,35,14,Budget,0.38382084800833954,-0.5018314894302198,-1.2177476582342295,-0.07175130553067517,2.6645352591003757e-15,-0.8804745046149148,-0.6501832700088305,0.8968938506520435
Abib,Rebalancing Toner Skin Booster,91885,80,Rp 420.000,"""200ml"": 420000",https://www.sociolla.com/toner/63543-rebalancing-toner-skin-booster,,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,1,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",2,0,0,2,161,Abib,Toner,1000,0.6931471805599453,5.087596335232384,6.90875477931522,0.13624256621143366,3.734223054737699,Other,Toner,35,29,Budget,0.38382084800833954,1.3790401796183505,-1.4337082886657562,-0.09387886672464084,2.6645352591003757e-15,-1.034355447451578,-0.7356279920318366,1.378484671497515
Abib,Heartleaf Facial Mist Calming Spray Set,106156,60,Rp 310.000,,https://www.sociolla.com/toner/77814-heartleaf-facial-mist-calming-spray-set,2023-09-11T09:44:24.049Z,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.666666666666667,3,"""star_effectiveness"": 4; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.666666666666667",3,2,0,1,64,Abib,Toner,1000,1.3862943611198906,4.174387269895637,6.90875477931522,0.3320952924318757,3.5348711559713246,Other,Toner,35,29,Budget,0.38382084800833954,1.3790401796183505,-1.0645211524556824,-0.6495125883146092,2.6645352591003757e-15,-0.6487822360871391,-0.9419708574924508,0.09424248257625908
Abib,Gummy Sheet Mask Heartleaf Sticker,91195,10,Rp 56.000,"""27ml"": 56000",https://www.sociolla.com/sheet-mask/62853-gummy-sheet-mask-heartleaf-sticker,2023-08-11T04:11:05.190Z,Sheet Mask,Skincare; Face Mask; Sheet Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.826923076923077,11,"""star_effectiveness"": 4.846153846153846; ""star_packaging"": 5; ""star_texture"": 4.846153846153846; ""star_value_for_money"": 4.615384615384615",12,1,1,11,300,Abib,Sheet Mask,1000,2.4849066497880004,5.707110264748875,6.90875477931522,0.43540540387602644,4.388374305130293,Other,Sheet Mask,35,25,Budget,0.38382084800833954,0.8774744012053984,-0.47937338581408134,0.2830587298235725,2.6645352591003757e-15,-0.4453967014323673,-0.058536656128196154,0.7116666118653228
Abib,Mild Acidic pH sheet Mask Heartleaf Fit,91201,10,Rp 56.000,"""30ml"": 56000",https://www.sociolla.com/sheet-mask/62859-mild-acidic-ph-sheet-mask-heartleaf-fit,2023-08-11T08:13:12.551Z,Sheet Mask,Skincare; Face Mask; Sheet Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.625,14,"""star_effectiveness"": 4.5; ""star_packaging"": 4.875; ""star_texture"": 4.875; ""star_value_for_money"": 4.25",15,3,0,13,333,Abib,Sheet Mask,1000,2.70805020110221,5.811140992976701,6.90875477931522,0.46601006659021665,4.405757358223673,Other,Sheet Mask,35,25,Budget,0.38382084800833954,0.8774744012053984,-0.3605216743970511,0.3463552769988092,2.6645352591003757e-15,-0.3851456224039654,-0.040544005905458216,-0.06628779103889917
