brand_name,product_name,product_id,beauty_point_earned,price_range,price_by_combinations,url,active_date,default_category,categories,rating_types_str,average_rating,total_reviews,average_rating_by_types,total_recommended_count,total_repurchase_maybe_count,total_repurchase_no_count,total_repurchase_yes_count,total_in_wishlist,brand_name_clean,category_clean,price_numeric,log_reviews,log_wishlist,log_price,review_wishlist_ratio,popularity_score,brand_limited,category_limited,brand_encoded,category_encoded,price_tier,brand_encoded_scaled,category_encoded_scaled,log_reviews_scaled,log_wishlist_scaled,log_price_scaled,review_wishlist_ratio_scaled,popularity_score_scaled,average_rating_scaled
Loreal-paris,Infallible Oil Killer High Coverage Powder,89079,30,Rp 190.000,"""6 gr"": 190000",https://www.sociolla.com/pressed-powder/60737-infallible-oil-killer-high-coverage-powder-natural-matte-and-24-jam-oil-control,2022-09-19T08:19:16.517Z,Pressed Powder,Makeup; Face; Pressed Powder,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.788850967007963,879,"""star_long_wear"": 4.81683731513083; ""star_packaging"": 4.85551763367463; ""star_pigmentation"": 4.774744027303754; ""star_texture"": 4.856655290102389; ""star_value_for_money"": 4.640500568828214",865,129,10,740,1158,Loreal-paris,Pressed Powder,1000,6.779921907472252,7.055312843339752,6.90875477931522,0.9609668710683085,6.0661108120467855,Loreal-paris,Other,25,23,Budget,-0.4981294959389359,0.6266915119989224,1.8082567560009284,1.1033602846744395,2.6645352591003757e-15,0.5892706559504967,1.67803550830721,0.5649851825426127
Aeris-beaute,The Onyx 2.0 - Individual Brushes X9-Eye Blending,104053,0,Rp 45.000,,https://www.sociolla.com/face-brushes/75711-the-onyx-2-0-individual-brushes-x9-eye-blending,,Face Brushes,Accessories; Makeup Brushes; Face Brushes,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,1,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",1,0,0,1,10,Aeris-beaute,Face Brushes,1000,0.6931471805599453,2.3978952727983707,6.90875477931522,0.2890648263178878,2.9273127360074946,Aeris-beaute,Face Brushes,0,13,Budget,-2.7030053558071248,-0.6272229340334579,-1.4337082886657562,-1.7304029311606506,2.6645352591003757e-15,-0.7334958641599214,-1.5708354235479707,1.378484671497515
Pyunkang-yul,Calming Moisture Mist,102361,40,Rp 230.000,"""100ml"": 230000",https://www.sociolla.com/default-category/74019-calming-moisture-mist,2023-10-16T02:48:09.434Z,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.8500000000000005,5,"""star_effectiveness"": 4.8; ""star_packaging"": 5; ""star_texture"": 4.8; ""star_value_for_money"": 4.8",5,2,0,3,114,Pyunkang-yul,Toner,1000,1.791759469228055,4.74493212836325,6.90875477931522,0.3776154053959286,3.901007479277392,Other,Toner,35,29,Budget,0.38382084800833954,1.3790401796183505,-0.8485605220241553,-0.3023697761399594,2.6645352591003757e-15,-0.5591672663293683,-0.5629946923909267,0.8005756864829513
Vaseline,Multi Purpose Repairing Jelly Aloe,74274,0,Rp 33.000,"""50 ml"": 33000",https://www.sociolla.com/body-butter-cream/27454-multi-purpose-repairing-jelly-aloe,,Body Butter & Cream,Bath & Body; Body Care; Body Butter & Cream,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.730725623582766,441,"""star_effectiveness"": 4.727891156462585; ""star_packaging"": 4.675736961451247; ""star_texture"": 4.680272108843537; ""star_value_for_money"": 4.839002267573696",437,72,7,362,971,Vaseline,Body Butter & Cream,1000,6.091309882077698,6.879355804460439,6.90875477931522,0.8854477156317765,5.783489955394548,Vaseline,Other,47,23,Budget,1.4421612607450702,0.6266915119989224,1.4414851543190719,0.9963008302039439,2.6645352591003757e-15,0.440596885392818,1.3855035697531701,0.3410441277260911
Hada-labo,Gokujyun Ultimate Moisturizing Milk,1665,10,Rp 60.000,"""100 ml"": 60000",https://www.sociolla.com/face-cream-lotion/7373-gokujyun-ultimate-moisturizing-milk,,Face Cream,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.424978687127025,1173,"""star_effectiveness"": 4.333333333333333; ""star_packaging"": 4.404092071611253; ""star_texture"": 4.3768115942028984; ""star_value_for_money"": 4.585677749360614",1066,255,178,740,2786,Hada-labo,Face Cream,1000,7.068172000388042,7.932721027481948,6.90875477931522,0.8910148202490947,6.270259383211807,Other,Face Cream,35,14,Budget,0.38382084800833954,-0.5018314894302198,1.961785803367031,1.6372112868309414,2.6645352591003757e-15,0.4515567859605802,1.8893432581433312,-0.8369152170635785
Wardah,Perfect Bright Super-Glow Berry Serum,102656,0,Rp 17.000,"""8 ml"": 17000",https://www.sociolla.com/face-serum/74314-perfect-bright-super-glow-berry-serum,2023-03-03T02:58:41.295Z,Face Serum,Skincare; Treatment; Face Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.25,5,"""star_effectiveness"": 4; ""star_packaging"": 4.4; ""star_texture"": 4.2; ""star_value_for_money"": 4.4",5,2,0,3,40,Wardah,Face Serum,1000,1.791759469228055,3.713572066704308,6.90875477931522,0.4824894837218527,3.351599460779709,Wardah,Face Serum,48,16,Budget,1.5303562951397978,-0.25104860022374376,-0.8485605220241553,-0.9298913931614695,2.6645352591003757e-15,-0.3527027664505216,-1.1316696111922124,-1.5110602535753133
Muldream,Vegan Clear Skin Aha Pha Ampoule,106697,70,Rp 355.000,,https://www.sociolla.com/ampoule/78355-vegan-clear-skin-aha-pha-ampoule,2023-09-27T03:41:38.582Z,Ampoule,Skincare; Treatment; Ampoule,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.875,2,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.5",2,0,0,2,5,Muldream,Ampoule,1000,1.0986122886681098,1.791759469228055,6.90875477931522,0.6131471927654585,2.8171115273688496,Other,Other,35,23,Budget,0.38382084800833954,0.6266915119989224,-1.2177476582342295,-2.09920072906962,2.6645352591003757e-15,-0.09547830275446628,-1.684901220304538,0.8968938506520435
Bioderma,Bioderma Atoderm Gel Douche - Moisturizing Gentle Cleanser,8776,70,Rp 125.000 - Rp 365.000,"""200 ml"": 215000; ""100 ml"": 125000; ""500 ML  "": 365000",https://www.sociolla.com/body-wash/10510-atoderm-gel-douche,2022-05-20T06:01:50.231Z,Body Wash,Bath & Body; Body Cleanser; Body Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.528267207098927,393,"""star_effectiveness"": 4.629441624365482; ""star_packaging"": 4.654911838790932; ""star_texture"": 4.644836272040302; ""star_value_for_money"": 4.183879093198993",387,136,27,234,392,Bioderma,Body Wash,1000,5.976350909297934,5.973809611869261,6.90875477931522,1.0004254064983296,5.3963550391897295,Other,Body Wash,35,2,Budget,0.38382084800833954,-2.006528824669076,1.3802551946041273,0.4453295136023894,2.6645352591003757e-15,0.6669522614869262,0.9847924231632226,-0.4389727921261212
Biyu,Oil Control Cleanser pH Balanced,85506,20,Rp 109.000 - Rp 119.000,"""80 ml"": 109000",https://www.sociolla.com/face-wash/57164-oil-control-cleanser,2023-10-31T09:03:16.346Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.68351548269581,549,"""star_effectiveness"": 4.672131147540983; ""star_packaging"": 4.757741347905283; ""star_texture"": 4.785063752276867; ""star_value_for_money"": 4.51912568306011",525,78,28,443,1127,Biyu,Face Wash,1000,6.309918278226516,7.028201432058005,6.90875477931522,0.8977998623438486,5.87484210616368,Other,Face Wash,35,17,Budget,0.38382084800833954,-0.12565715562050572,1.5579213312078846,1.0868645939067634,2.6645352591003757e-15,0.4649144272873215,1.4800593009618475,0.1591563637102549
Sundae-shower,Carecoal - SUNDAE Shower Cream,99926,10,Rp 89.000,"""100ml"": 89000",https://www.sociolla.com/body-wash/71584-careoal-sundae-shower-cream,2022-12-16T10:10:48.177Z,Body Wash,Bath & Body; Body Cleanser; Body Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.625,6,"""star_effectiveness"": 4.666666666666667; ""star_packaging"": 4.666666666666667; ""star_texture"": 4.5; ""star_value_for_money"": 4.666666666666667",4,0,2,4,74,Sundae-shower,Body Wash,1000,1.9459101490553132,4.31748811353631,6.90875477931522,0.4507042284504365,3.729019478777487,Other,Body Wash,35,2,Budget,0.38382084800833954,-2.006528824669076,-0.766456100876128,-0.5624441859817748,2.6645352591003757e-15,-0.41527806568451936,-0.7410140494555002,-0.06628779103889917
Indoganic,"Beauty Rose Essence C with Vitamin C, Niacinamide, Rose Hydrosol, 8 Botanical Extracts",86932,30,Rp 86.000 - Rp 166.000,"""60 ml"": 166000; ""20 ml"": 86000",https://www.sociolla.com/essence/58590-beauty-rose-essence-c-with-vitamin-c-niacinamide-rose-hydrosol-8-botanical-extracts,,Essence,Skincare; Treatment; Essence,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.652173913043479,46,"""star_effectiveness"": 4.543478260869565; ""star_packaging"": 4.782608695652174; ""star_texture"": 4.630434782608695; ""star_value_for_money"": 4.6521739130434785",42,9,5,32,299,Indoganic,Essence,1000,3.8501476017100584,5.703782474656201,6.90875477931522,0.6750165559113698,4.7270485881272695,Other,Essence,35,8,Budget,0.38382084800833954,-1.2541801570496478,0.24778732609944,0.28103396631207456,2.6645352591003757e-15,0.026323264645680543,0.2920144168430866,0.0384058656666424
Skintific,Panthenol Gentle Gel Cleanser,105416,20,Rp 139.000,"""120ml"": 139000",https://www.sociolla.com/cleansing-gel/77074-panthenol-gentle-gel-cleanser,2023-07-27T11:07:14.174Z,Cleansing Gel,Skincare; Cleanser; Cleansing Gel,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.701612903225806,63,"""star_effectiveness"": 4.629032258064516; ""star_packaging"": 4.709677419354839; ""star_texture"": 4.774193548387097; ""star_value_for_money"": 4.693548387096774",60,7,4,51,491,Skintific,Cleansing Gel,1000,4.1588830833596715,6.198478716492308,6.90875477931522,0.6709522245021381,4.987853701245916,Skintific,Other,42,23,Budget,1.0011860887714323,0.6266915119989224,0.4122273923846134,0.5820273799140393,2.6645352591003757e-15,0.018321857957356132,0.5619655670488273,0.2288807765760656
Lador,Lador Root Re-boot Vitalizing Shampoo,105295,30,Rp 175.000,,https://www.sociolla.com/shampoo/76953-lador-root-re-boot-vitalizing-shampoo,2023-07-31T06:47:33.438Z,Shampoo,Hair Care; Shampoo; Shampoo,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,4,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",4,0,0,4,56,Lador,Shampoo,1000,1.6094379124341003,4.04305126783455,6.90875477931522,0.3980750690050269,3.695746754080595,Other,Shampoo,35,24,Budget,0.38382084800833954,0.7520829566021604,-0.9456694410386521,-0.729422780157744,2.6645352591003757e-15,-0.5188885408123333,-0.7754535978025406,1.378484671497515
Focallure,VOLUMIZING MASCARA,92704,0,Rp 37.000,"""Non Specify"": 37000",https://www.sociolla.com/makeup/64362-volumizing-mascara,,Mascara,Makeup; Eyes; Mascara,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.385714285714286,14,"""star_long_wear"": 4.285714285714286; ""star_packaging"": 4.357142857142857; ""star_pigmentation"": 4.357142857142857; ""star_texture"": 4.214285714285714; ""star_value_for_money"": 4.714285714285714",12,5,2,7,157,Focallure,Mascara,1000,2.70805020110221,5.062595033026967,6.90875477931522,0.534913455142203,4.085479284524467,Focallure,Other,16,23,Budget,-1.2918848054914838,0.6266915119989224,-0.3605216743970511,-0.10909068088229888,2.6645352591003757e-15,-0.24949624283914756,-0.37205374260853885,-0.9881902195145141
Im-from,Mugwort Gel Cleanser,103405,60,Rp 349.000,"""150ml"": 349000",https://www.sociolla.com/cleansing-gel/75063-mugwort-gel-cleanser,2023-07-05T08:22:17.229Z,Cleansing Gel,Cleanser; Cleansing Gel,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.6625,20,"""star_effectiveness"": 4.7; ""star_packaging"": 4.75; ""star_texture"": 4.8; ""star_value_for_money"": 4.4",18,2,1,17,110,Im-from,Cleansing Gel,1000,3.044522437723423,4.709530201312334,6.90875477931522,0.6464599031289897,4.191215791710727,Im-from,Other,19,23,Budget,-1.0272997023073012,0.6266915119989224,-0.18130833423452697,-0.3239097555657042,2.6645352591003757e-15,-0.029895918674384386,-0.2626092175670259,0.07818945521474087
Natracare,Maternity Pads NON Wings 10s,95215,20,Rp 106.005,"""1 Pack (10 Pcs)"": 106005",https://www.sociolla.com/pads/66873-maternity-pads-non-wings-10s,2022-05-12T10:00:36.461Z,Pads,Sanitary; Feminine sanitary; Pads,is_star_effectiveness;is_star_eficiency;is_star_packaging;is_star_scent;is_star_texture;is_star_value_for_money,5.0,2,"""star_effectiveness"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_scent"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",2,0,0,2,7,Natracare,Pads,1000,1.0986122886681098,2.0794415416798357,6.90875477931522,0.5283208335737188,2.9534161491043838,Other,Other,35,23,Budget,0.38382084800833954,0.6266915119989224,-1.2177476582342295,-1.9241631975574307,2.6645352591003757e-15,-0.26247506789062947,-1.5438166036117407,1.378484671497515
Carasun,Complete Bye Acne Kit,98619,30,Rp 162.400,,https://www.sociolla.com/skin-care-set/70277-complete-bye-acne-kit,2022-10-24T04:54:08.701Z,Skin Care Set,Skincare; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.7089041095890405,73,"""star_effectiveness"": 4.575342465753424; ""star_packaging"": 4.876712328767123; ""star_texture"": 4.684931506849315; ""star_value_for_money"": 4.698630136986301",72,22,2,49,247,Carasun,Skin Care Set,1000,4.30406509320417,5.5134287461649825,6.90875477931522,0.7806512592001813,4.828809795646362,Other,Skin Care Set,35,26,Budget,0.38382084800833954,1.0028658458086364,0.4895548806107274,0.1652149774356332,2.6645352591003757e-15,0.234285198924569,0.3973442345280913,0.25697180103545597
Bio-essence,Bio Essence - Bio Water B5 PORE MINIMIZER SERUM,95598,50,Rp 257.500,"""30ml"": 257500",https://www.sociolla.com/face-serum/67256-bio-essence-bio-water-b5-pore-minimizer-serum,2022-05-24T10:38:29.743Z,Face Serum,Skincare; Treatment; Face Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.75,2,"""star_effectiveness"": 4.75; ""star_packaging"": 4.75; ""star_texture"": 4.75; ""star_value_for_money"": 4.75",4,1,0,3,36,Bio-essence,Face Serum,1000,1.0986122886681098,3.6109179126442243,6.90875477931522,0.30424737289682985,3.3128590603937003,Other,Face Serum,35,16,Budget,0.38382084800833954,-0.25104860022374376,-1.2177476582342295,-0.992350376347364,2.6645352591003757e-15,-0.7036061436842211,-1.1717685782660534,0.4153030298065722
Nacific,Allday Wonderproof Penliner,86606,20,Rp 131.900,"""Wonder Black / 0,5 ml "": 131900",https://www.sociolla.com/eyeliner/58264-allday-wonderproof-penliner,2022-05-09T07:51:35.956Z,Eyeliner,Makeup; Eyes; Eyeliner,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.507142857142858,28,"""star_long_wear"": 4.535714285714286; ""star_packaging"": 4.642857142857143; ""star_pigmentation"": 4.535714285714286; ""star_texture"": 4.464285714285714; ""star_value_for_money"": 4.357142857142857",23,7,5,16,176,Nacific,Eyeliner,1000,3.367295829986474,5.176149732573829,6.90875477931522,0.6505406535664674,4.365890811625234,Nacific,Eyeliner,31,11,Budget,0.03104071042942937,-0.8780058232399338,-0.009391333521716486,-0.039999360276554236,2.6645352591003757e-15,-0.021862188017073347,-0.08180861141985842,-0.5203591364074831
Abib,Yuja Essence Vitalizing Pump,91209,70,Rp 380.000,"""50ml"": 380000",https://www.sociolla.com/essence/62867-yuja-essence-vitalizing-pump,,Essence,Skincare; Treatment; Essence,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.607142857142858,5,"""star_effectiveness"": 4.285714285714286; ""star_packaging"": 4.857142857142857; ""star_texture"": 4.714285714285714; ""star_value_for_money"": 4.571428571428571",7,2,1,4,303,Abib,Essence,1000,1.791759469228055,5.717027701406222,6.90875477931522,0.3134075192232031,4.095493294047426,Other,Essence,35,8,Budget,0.38382084800833954,-1.2541801570496478,-0.8485605220241553,0.2890929036482949,2.6645352591003757e-15,-0.6855726595260657,-0.3616885570622568,-0.1350864797311074
Wardah,Exclusive Matte Lip Cream X Ayang Cempaka,80011,10,Rp 66.500,"""09 Mauve On !/4 gr"": 66500; ""08 Pinkcredible/4 gr"": 63000; ""10 Berry Pretty/4 gr"": 66500",https://www.sociolla.com/lip-cream/51669-exclusive-matte-lip-cream-x-ayang-cempaka,2022-11-03T03:58:19.018Z,Lip Cream,Makeup; Lips; Lip Cream,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.576470588235294,68,"""star_long_wear"": 4.4411764705882355; ""star_packaging"": 4.764705882352941; ""star_pigmentation"": 4.544117647058823; ""star_texture"": 4.573529411764706; ""star_value_for_money"": 4.5588235294117645",67,21,3,44,355,Wardah,Lip Cream,1000,4.23410650459726,5.87493073085203,6.90875477931522,0.7207074770025748,4.863299405928904,Wardah,Lip Cream,48,21,Budget,1.5303562951397978,0.37590862279244636,0.4522932257913,0.3851675608451681,2.6645352591003757e-15,0.1162745025748684,0.43304334278017725,-0.25325834501420086
The-body-shop,Body Lotion,102061,50,Rp 299.000,"""200 ml"": 299000",https://www.sociolla.com/body-lotion-body-serum/73719-body-lotion,,Body Lotion / Body Serum,Bath & Body; Body Care; Body Lotion / Body Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,1,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",1,0,0,1,63,The-body-shop,Body Lotion / Body Serum,1000,0.6931471805599453,4.1588830833596715,6.90875477931522,0.16666666666666669,3.4556090791758853,The-body-shop,Body Lotion / Body Serum,45,1,Budget,1.265771191955615,-2.1319202692723143,-1.4337082886657562,-0.6589459691166568,2.6645352591003757e-15,-0.9744598394517435,-1.0240125342938202,1.378484671497515
Blp-beauty,Eye Definer,90298,10,Rp 99.000,"""Noir"": 99000",https://www.sociolla.com/eyeliner/61956-eye-definer,2022-09-22T07:51:02.455Z,Eyeliner,Makeup; Eyes; Eyeliner,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.747619047619048,42,"""star_long_wear"": 4.619047619047619; ""star_packaging"": 4.761904761904762; ""star_pigmentation"": 4.928571428571429; ""star_texture"": 4.833333333333333; ""star_value_for_money"": 4.595238095238095",39,7,4,31,280,Blp-beauty,Eyeliner,1000,3.7612001156935624,5.638354669333745,6.90875477931522,0.6670740555130782,4.718914054555811,Blp-beauty,Eyeliner,5,11,Budget,-2.262030183833487,-0.8780058232399338,0.20041172023029682,0.24122501527699658,2.6645352591003757e-15,0.010686947276343957,0.28359461760010407,0.4061298713142775
Lavojoy,Softness Creator Hand Butter,101381,0,Rp 35.000,"""30 ml"": 35000",https://www.sociolla.com/hand-foot-cream/73039-softness-creator-hand-butter,2023-01-03T02:39:51.468Z,Hand & Foot Cream,Bath & Body; Body Care; Hand & Foot Cream,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.629545454545454,110,"""star_effectiveness"": 4.545454545454546; ""star_packaging"": 4.718181818181818; ""star_texture"": 4.627272727272727; ""star_value_for_money"": 4.627272727272727",103,34,9,67,470,Lavojoy,Hand & Foot Cream,1000,4.709530201312334,6.154858094016418,6.90875477931522,0.7651728324802173,5.111134670416806,Other,Other,35,23,Budget,0.38382084800833954,0.6266915119989224,0.705515511042254,0.5554868102631978,2.6645352591003757e-15,0.20381298231335723,0.689569811567686,-0.048775397553611544
You-beauty,YOU Simplicity Gleam Highlighter,100358,10,Rp 50.000,""" Y049 Sunkissed Glow"": 50000; "" O549 Rose Gold"": 50000",https://www.sociolla.com/highlighter/72016-y-o-u-simplicity-gleam-highlighter,2022-11-22T02:40:55.393Z,Highlighter,Makeup; Face; Highlighter,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.6571428571428575,14,"""star_long_wear"": 4.428571428571429; ""star_packaging"": 4.642857142857143; ""star_pigmentation"": 4.642857142857143; ""star_texture"": 4.714285714285714; ""star_value_for_money"": 4.857142857142857",13,3,1,10,504,You-beauty,Highlighter,1000,2.70805020110221,6.22455842927536,6.90875477931522,0.43505900569037975,4.5426397319704135,You-beauty,Other,50,23,Budget,1.7067463639292528,0.6266915119989224,-0.3605216743970511,0.597895343145768,2.6645352591003757e-15,-0.4460786519133643,0.10113862367939376,0.05754984860708045
Dalba,White Truffle First Spray Serum,82808,130,Rp 320.000 - Rp 650.000,"""100ml"": 450000; "" 180ml "": 650000; ""50ml"": 320000",https://www.sociolla.com/face-mist/54466-white-truffle-first-spray-serum,2022-09-19T09:20:58.362Z,Face Mist,Skincare; Moisturizer; Face Mist,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.75998003992016,501,"""star_effectiveness"": 4.7684630738522955; ""star_packaging"": 4.868263473053892; ""star_texture"": 4.8822355289421155; ""star_value_for_money"": 4.520958083832335",485,59,17,425,3065,Dalba,Face Mist,1000,6.218600119691729,8.028129059431759,6.90875477931522,0.7746014138108399,6.178010769705111,Other,Other,35,23,Budget,0.38382084800833954,0.6266915119989224,1.5092830471912044,1.6952614331490792,2.6645352591003757e-15,0.22237493165363412,1.7938596266177145,0.45375339474433624
Npure,CICA Acne Fighter Starter Kit,101105,10,Rp 95.000,"""Non Specify"": 95000",https://www.sociolla.com/default-category/72763-cica-acne-fighter-starter-kit,2023-01-10T04:43:36.747Z,Skin Care Set,Skincare; Skin Care Set; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.4642857142857135,7,"""star_effectiveness"": 4.285714285714286; ""star_packaging"": 4.714285714285714; ""star_texture"": 4.285714285714286; ""star_value_for_money"": 4.571428571428571",7,3,0,4,97,Npure,Skin Care Set,1000,2.0794415416798357,4.584967478670572,6.90875477931522,0.4535346327653293,3.785036991819408,Npure,Skin Care Set,34,26,Budget,0.295625813613612,1.0028658458086364,-0.6953340162456084,-0.3996988073610883,2.6645352591003757e-15,-0.4097058783465467,-0.6830320877657682,-0.6854759892687938
Skin-game,Kind Watery Moisturizer,107975,30,Rp 138.000 - Rp 168.000,,https://www.sociolla.com/face-cream-lotion/79633-kind-watery-moisturizer,2023-11-02T08:48:47.251Z,Face Cream,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.777777777777778,9,"""star_effectiveness"": 4.666666666666667; ""star_packaging"": 4.777777777777778; ""star_texture"": 4.888888888888889; ""star_value_for_money"": 4.777777777777778",8,0,1,8,126,Skin-game,Face Cream,1000,2.302585092994046,4.844187086458591,6.90875477931522,0.4753295138890645,4.055142764946902,Other,Face Cream,35,14,Budget,0.38382084800833954,-0.5018314894302198,-0.576482304828578,-0.2419790027167518,2.6645352591003757e-15,-0.3667985240893167,-0.403454117606084,0.5223232122166765
Runa-beauty,Gloss Repair Hair Serum,97882,20,Rp 149.000,"""40ml"": 149000",https://www.sociolla.com/hair-serum/69540-gloss-repair-hair-serum,,Hair Serum,Hair Care; Hair Treatment; Hair Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.7631578947368425,19,"""star_effectiveness"": 4.578947368421052; ""star_packaging"": 4.894736842105263; ""star_texture"": 4.947368421052632; ""star_value_for_money"": 4.631578947368421",17,4,2,13,215,Runa-beauty,Hair Serum,1000,2.995732273553991,5.375278407684165,6.90875477931522,0.5573166720576701,4.416566362266184,Other,Other,35,23,Budget,0.38382084800833954,0.6266915119989224,-0.20729516861850414,0.08115866478754911,2.6645352591003757e-15,-0.2053912642785317,-0.029355946595720835,0.4659968004218864
Natracare,Maxi Pads Non Wings Super 12s,95214,20,Rp 100.455,"""12pcs"": 100455",https://www.sociolla.com/sanitary/66872-maxi-pads-non-wings-super-12s,,Pads,Sanitary; Feminine sanitary; Pads,is_star_effectiveness;is_star_eficiency;is_star_packaging;is_star_scent;is_star_texture;is_star_value_for_money,5.0,4,"""star_effectiveness"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_scent"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",4,0,0,4,3,Natracare,Pads,1000,1.6094379124341003,1.3862943611198906,6.90875477931522,1.160964047443681,2.898719682066197,Other,Other,35,23,Budget,0.38382084800833954,0.6266915119989224,-0.9456694410386521,-2.345902273704355,2.6645352591003757e-15,0.9830030029390054,-1.6004311922315266,1.378484671497515
Cosrx,COSRX Low pH Niacinamide Micellar Cleansing Water,106545,50,Rp 299.000,,https://www.sociolla.com/micellar-water/78203-cosrx-low-ph-niacinamide-micellar-cleansing-water,2023-11-01T02:56:48.140Z,Micellar Water,Skincare; Cleanser; Micellar Water,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.75,3,"""star_effectiveness"": 4.666666666666667; ""star_packaging"": 4.666666666666667; ""star_texture"": 5; ""star_value_for_money"": 4.666666666666667",3,0,0,3,227,Cosrx,Micellar Water,1000,1.3862943611198906,5.429345628954441,6.90875477931522,0.2553335992696521,3.944691997022299,Cosrx,Other,7,23,Budget,-2.085640115044032,0.6266915119989224,-1.0645211524556824,0.11405537213610543,2.6645352591003757e-15,-0.799902177654953,-0.5177782253117095,0.4153030298065722
Embryolisse,Lashes And Brows Booster,105996,80,Rp 408.000,,https://www.sociolla.com/eyelash-serum/77654-lashes-and-brows-booster,2023-09-12T10:18:34.777Z,Eyelash Serum,Skincare; Eye Care; Eyelash Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,5,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",5,0,0,5,21,Embryolisse,Eyelash Serum,1000,1.791759469228055,3.091042453358316,6.90875477931522,0.5796618766207391,3.464840576775911,Other,Other,35,23,Budget,0.38382084800833954,0.6266915119989224,-0.8485605220241553,-1.3086638550137257,2.6645352591003757e-15,-0.16140049402864298,-1.0144573021687706,1.378484671497515
Dhc,Pack Sheet Eyes,35228,30,Rp 199.000,"""2 sheet x 6"": 199000",https://www.sociolla.com/default-category/13145-pack-sheet-eyes,2022-05-26T04:23:34.369Z,Eye Mask,Chăm sóc da; Chăm sóc mắt; Mặt nạ mắt,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.217213114754099,64,"""star_effectiveness"": 4.114754098360656; ""star_packaging"": 4.491803278688525; ""star_texture"": 4.491803278688525; ""star_value_for_money"": 3.7704918032786887",46,17,10,34,525,Dhc,Eye Mask,1000,4.174387269895637,6.26530121273771,6.90875477931522,0.6662708029757408,4.818791790691644,Other,Other,35,23,Budget,0.38382084800833954,0.6266915119989224,0.420485301219871,0.6226849179128252,2.6645352591003757e-15,0.009105592416829733,0.3869749134363585,-1.637379157403632
